ytid,label_names,label_ids,feature_path
404298,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Typing']","[63, 119, 190]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404298.npy
404299,"['Car', 'Engine', 'Engine starting', 'Mechanical sounds', 'Motor vehicle (road)', 'Vehicle', 'Vehicle sounds']","[27, 72, 73, 119, 123, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404299.npy
40430,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40430.npy
404300,"['Car', 'Domestic sounds, home sounds', 'Door', 'Mechanical sounds', 'Motor vehicle (road)', 'Slam', 'Vehicle', 'Vehicle sounds']","[27, 63, 64, 119, 123, 161, 191, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404300.npy
40431,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40431.npy
404317,"['Nature sounds', 'Rain', 'Water']","[127, 141, 195]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404317.npy
40432,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40432.npy
404327,"['Human sounds', 'Human voice']","[103, 104]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404327.npy
404329,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Toilet flush']","[63, 119, 182]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404329.npy
40433,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40433.npy
404334,"['Explosion', 'Gunshot, gunfire', 'Impact sounds']","[74, 94, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404334.npy
40434,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40434.npy
40435,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40435.npy
40436,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40436.npy
404368,"['Harmonica', 'Music', 'Musical instrument']","[98, 125, 126]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404368.npy
40437,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40437.npy
40438,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40438.npy
404383,"['Human sounds', 'Human voice']","[103, 104]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404383.npy
404384,"['Human sounds', 'Human voice']","[103, 104]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404384.npy
404387,"['Finger snapping', 'Hands', 'Human sounds']","[79, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404387.npy
40439,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40439.npy
404390,"['Human sounds', 'Run']","[103, 148]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404390.npy
404391,"['Domestic sounds, home sounds', 'Keys jangling', 'Mechanical sounds']","[63, 109, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404391.npy
404393,"['Human sounds', 'Human voice']","[103, 104]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404393.npy
404394,"['Impact sounds', 'Thump, thud']","[106, 177]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404394.npy
404398,"['Animal sounds', 'Breathing', 'Chink, clink', 'Cough', 'Glass', 'Hiss', 'Human sounds', 'Impact sounds', 'Respiratory sounds']","[6, 22, 36, 45, 88, 101, 103, 106, 146]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404398.npy
404399,"['Chewing, mastication', 'Human sounds']","[32, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404399.npy
40440,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40440.npy
404401,"['Crumpling, crinkling', 'Impact sounds']","[54, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404401.npy
404402,"['Chewing, mastication', 'Human sounds']","[32, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404402.npy
404404,"['Domestic sounds, home sounds', 'Impact sounds', 'Mechanical sounds', 'Scissors', 'Tearing']","[63, 106, 119, 150, 175]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404404.npy
404407,"['Chink, clink', 'Glass', 'Impact sounds']","[36, 88, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404407.npy
404408,"['Mechanical sounds', 'Tap']","[119, 174]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404408.npy
40441,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40441.npy
404410,"['Chink, clink', 'Dishes, pots, pans', 'Domestic sounds, home sounds', 'Glass', 'Impact sounds', 'Mechanical sounds', 'Other Event']","[36, 60, 63, 88, 106, 119, 130]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404410.npy
40442,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40442.npy
404420,"['Music', 'Musical instrument', 'Percussion', 'Tambourine']","[125, 126, 132, 173]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404420.npy
40443,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40443.npy
404430,"['Engine', 'Engine starting', 'Mechanical sounds', 'Vehicle sounds']","[72, 73, 119, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404430.npy
404431,"['Engine', 'Engine starting', 'Mechanical sounds', 'Vehicle sounds']","[72, 73, 119, 193]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404431.npy
404434,"['Explosion', 'Fireworks', 'Impact sounds']","[74, 81, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404434.npy
404435,"['Explosion', 'Fireworks', 'Impact sounds']","[74, 81, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404435.npy
404436,"['Explosion', 'Fireworks', 'Impact sounds']","[74, 81, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404436.npy
404437,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Toilet flush']","[63, 119, 182]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404437.npy
404438,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Toilet flush']","[63, 119, 182]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404438.npy
40444,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40444.npy
404442,"['Crumpling, crinkling', 'Impact sounds']","[54, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404442.npy
40445,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40445.npy
404453,"['Animal', 'Animal sounds', 'Bird', 'Bird vocalization, bird call, bird song', 'Chirp, tweet', 'Wild animals']","[5, 6, 15, 16, 37, 200]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404453.npy
404456,"['Alarm', 'Mechanical sounds']","[4, 119]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404456.npy
40446,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40446.npy
40447,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40447.npy
404472,"['Human sounds', 'Walk, footsteps']","[103, 194]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404472.npy
404477,"['Chink, clink', 'Glass', 'Impact sounds']","[36, 88, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404477.npy
40448,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40448.npy
40449,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40449.npy
404497,"['Impact sounds', 'Tearing']","[106, 175]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404497.npy
40450,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40450.npy
404502,"['Burping, eructation', 'Human sounds']","[23, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404502.npy
40451,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40451.npy
404510,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Zipper (clothing)']","[63, 119, 207]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404510.npy
40452,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40452.npy
40453,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40453.npy
404532,"['Domestic sounds, home sounds', 'Mechanical sounds', 'Zipper (clothing)']","[63, 119, 207]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404532.npy
404533,"['Animal sounds', 'Hiss']","[6, 101]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404533.npy
404539,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404539.npy
40454,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40454.npy
404540,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404540.npy
404541,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404541.npy
404542,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404542.npy
404543,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404543.npy
404544,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404544.npy
404545,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404545.npy
404546,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404546.npy
404547,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404547.npy
404548,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404548.npy
404549,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404549.npy
40455,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40455.npy
404550,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404550.npy
404551,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404551.npy
404552,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404552.npy
404553,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404553.npy
404554,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404554.npy
404555,"['Clapping', 'Hands', 'Human sounds']","[40, 97, 103]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404555.npy
40456,"['Electric guitar', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']","[71, 92, 125, 126, 134]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\40456.npy
404561,"['Explosion', 'Gunshot, gunfire', 'Impact sounds']","[74, 94, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404561.npy
404562,"['Explosion', 'Gunshot, gunfire', 'Impact sounds']","[74, 94, 106]",C:\Users\tim3l\Documents\GitHub\Surround-Sound-Prototype\SurroundSound\data\events\processed\features\404562.npy
